51.95 0.992047 0.559806 0.0413364 0.998695 1 1 0.283771 0.999988 0.999814 0.491224 0.00115477 0
51.96 0.992047 0.559838 0.0413305 0.998695 1 1 0.283784 0.999988 0.999807 0.500146 0.00115126 0
51.97 0.992047 0.559863 0.0413223 0.998695 1 1 0.283798 0.999988 0.9998 0.509261 0.00114767 0
51.98 0.992048 0.559882 0.041312 0.998695 1 1 0.283811 0.999988 0.999792 0.518559 0.00114401 0
51.99 0.992048 0.559895 0.0412995 0.998695 1 1 0.283824 0.999988 0.999783 0.528031 0.00114028 0
52 0.992049 0.559901 0.0412848 0.998695 1 1 0.283838 0.999988 0.999774 0.537669 0.00113649 0
52.01 0.992049 0.559901 0.041268 0.998695 1 1 0.283851 0.999988 0.999765 0.54746 0.00113265 0
52.02 0.99205 0.559895 0.0412492 0.998694 1 1 0.283864 0.999988 0.999754 0.557394 0.00112875 0
52.03 0.99205 0.559882 0.0412282 0.998694 1 1 0.283878 0.999988 0.999743 0.567459 0.00112482 0
52.04 0.99205 0.559863 0.0412052 0.998694 1 1 0.283891 0.999988 0.999732 0.577642 0.00112084 0
52.05 0.992051 0.559837 0.0411803 0.998694 1 1 0.283904 0.999988 0.999719 0.58793 0.00111684 0
52.06 0.992051 0.559805 0.0411534 0.998693 1 1 0.283918 0.999988 0.999705 0.59831 0.00111281 0
52.07 0.992051 0.559768 0.0411246 0.998693 1 1 0.283931 0.999988 0.999691 0.608766 0.00110876 0
52.08 0.992052 0.559724 0.0410939 0.998693 1 1 0.283944 0.999988 0.999675 0.619284 0.0011047 0
52.09 0.992052 0.559674 0.0410615 0.998692 1 1 0.283957 0.999988 0.999659 0.62985 0.00110063 0
52.1 0.992053 0.559618 0.0410273 0.998692 1 1 0.28397 0.999988 0.999641 0.640447 0.00109656 0
52.11 0.992053 0.559556 0.0409914 0.998692 1 1 0.283982 0.999988 0.999622 0.651059 0.0010925 0
52.12 0.992053 0.559489 0.0409539 0.998691 1 1 0.283995 0.999988 0.999602 0.661672 0.00108845 0
52.13 0.992053 0.559416 0.0409148 0.998691 1 1 0.284008 0.999988 0.99958 0.672269 0.00108441 0
52.14 0.992054 0.559338 0.0408742 0.99869 1 1 0.28402 0.999988 0.999556 0.682833 0.0010804 0
52.15 0.992054 0.559255 0.0408322 0.998689 1 1 0.284032 0.999988 0.999531 0.693349 0.00107641 0
52.16 0.992054 0.559166 0.0407888 0.998689 1 1 0.284044 0.999988 0.999504 0.703801 0.00107246 0
52.17 0.992055 0.559072 0.0407441 0.998688 1 1 0.284056 0.999988 0.999475 0.714174 0.00106855 0
52.18 0.992055 0.558974 0.0406981 0.998688 1 1 0.284067 0.999988 0.999443 0.724451 0.00106468 0
52.19 0.992055 0.55887 0.040651 0.998687 1 1 0.284079 0.999988 0.99941 0.734619 0.00106086 0
52.2 0.992055 0.558762 0.0406028 0.998686 1 1 0.28409 0.999988 0.999373 0.744662 0.00105709 0
52.21 0.992056 0.55865 0.0405536 0.998686 1 1 0.284101 0.999988 0.999334 0.754566 0.00105338 0
52.22 0.992056 0.558534 0.0405034 0.998685 1 1 0.284111 0.999988 0.999292 0.764319 0.00104973 0
52.23 0.992056 0.558413 0.0404523 0.998684 1 1 0.284122 0.999988 0.999247 0.773907 0.00104614 0
52.24 0.992056 0.558288 0.0404005 0.998684 1 1 0.284132 0.999988 0.999198 0.783319 0.00104262 0
52.25 0.992056 0.55816 0.0403479 0.998683 1 1 0.284142 0.999988 0.999145 0.792543 0.00103918 0
52.26 0.992056 0.558029 0.0402946 0.998682 1 1 0.284151 0.999988 0.999089 0.80157 0.0010358 0
52.27 0.992057 0.557894 0.0402408 0.998681 1 1 0.28416 0.999988 0.999028 0.810389 0.00103251 0
52.28 0.992057 0.557755 0.0401865 0.998681 1 1 0.284169 0.999988 0.998961 0.818992 0.00102929 0
52.29 0.992057 0.557614 0.0401317 0.99868 1 1 0.284178 0.999988 0.99889 0.827372 0.00102616 0
52.3 0.992057 0.55747 0.0400765 0.998679 1 1 0.284186 0.999988 0.998813 0.835522 0.00102311 0
52.31 0.992057 0.557324 0.040021 0.998678 1 1 0.284194 0.999988 0.99873 0.843436 0.00102015 0
52.32 0.992057 0.557175 0.0399653 0.998677 1 1 0.284202 0.999988 0.99864 0.85111 0.00101727 0
52.33 0.992057 0.557024 0.0399095 0.998677 1 1 0.284209 0.999988 0.998543 0.858539 0.00101448 0
52.34 0.992057 0.55687 0.0398535 0.998676 1 1 0.284216 0.999988 0.998438 0.865722 0.00101178 0
52.35 0.992057 0.556715 0.0397975 0.998675 1 1 0.284223 0.999988 0.998325 0.872655 0.00100917 0
52.36 0.992057 0.556559 0.0397415 0.998674 1 1 0.284229 0.999988 0.998202 0.879338 0.00100665 0
52.37 0.992057 0.5564 0.0396856 0.998673 1 1 0.284235 0.999988 0.998069 0.885771 0.00100422 0
52.38 0.992057 0.556241 0.0396298 0.998672 1 1 0.284241 0.999988 0.997925 0.891955 0.00100187 0
52.39 0.992057 0.55608 0.0395742 0.998672 1 1 0.284246 0.999988 0.99777 0.897891 0.000999617 0
52.4 0.992057 0.555918 0.0395189 0.998671 1 1 0.284251 0.999988 0.997601 0.90358 0.00099745 0
52.41 0.992057 0.555755 0.0394638 0.99867 1 1 0.284255 0.999988 0.997419 0.909027 0.000995369 0
52.42 0.992057 0.555592 0.0394091 0.998669 1 1 0.284259 0.999988 0.997221 0.914234 0.000993375 0
52.43 0.992057 0.555428 0.0393548 0.998668 1 1 0.284263 0.999988 0.997007 0.919206 0.000991466 0
52.44 0.992057 0.555264 0.0393009 0.998667 1 1 0.284267 0.999988 0.996776 0.923947 0.00098964 0
52.45 0.992057 0.5551 0.0392476 0.998666 1 1 0.28427 0.999988 0.996525 0.928463 0.000987896 0
52.46 0.992057 0.554935 0.0391947 0.998666 1 1 0.284272 0.999988 0.996253 0.932758 0.000986232 0
