18.505 0.00575807 0.476075 -0.470148 0.000969125 -0.833092 -0.474369 -0.995871 -0.835732 -0.919373 -0.996294 -0.621979 -0.917479 -0.175144 -0.618222
18.555 0.157903 0.604385 -0.330327 0.153172 -0.73919 -0.334843 -0.970449 -0.742407 -0.968539 -0.971593 -0.733921 -0.967337 -0.322964 -0.73066
18.605 0.306368 0.718611 -0.182808 0.301806 -0.62806 -0.187514 -0.92241 -0.63178 -0.995134 -0.924249 -0.828758 -0.99465 -0.463259 -0.826069
18.655 0.447693 0.816089 -0.0310279 0.443406 -0.502294 -0.0358142 -0.852874 -0.506429 -0.998536 -0.855365 -0.904281 -0.998784 -0.592756 -0.902226
18.705 0.578584 0.894548 0.121475 0.574672 -0.364821 0.11672 -0.763463 -0.369276 -0.978668 -0.766547 -0.95873 -0.979641 -0.70844 -0.957358
18.755 0.695992 0.95216 0.271147 0.692545 -0.218847 0.266534 -0.656258 -0.223517 -0.935992 -0.659864 -0.990836 -0.937667 -0.807614 -0.990178
18.805 0.79718 0.987582 0.414499 0.794279 -0.067772 0.410136 -0.53376 -0.0725491 -0.871502 -0.537803 -0.99985 -0.873841 -0.887966 -0.999921
18.855 0.879789 0.999988 0.548192 0.877502 0.0848823 0.544181 -0.398822 0.0801096 -0.786702 -0.403209 -0.985563 -0.789649 -0.947624 -0.986362
18.905 0.941894 0.989089 0.669109 0.940275 0.235558 0.665543 -0.25459 0.230901 -0.683568 -0.259218 -0.948307 -0.687056 -0.985197 -0.949815
18.955 0.982049 0.95514 0.774433 0.981135 0.380745 0.771394 -0.104424 0.376312 -0.564503 -0.109186 -0.88895 -0.56845 -0.999811 -0.891133
19.005 0.999317 0.89893 0.861708 0.999129 0.517058 0.859268 0.0481749 0.512953 -0.432283 0.0433909 -0.808877 -0.436596 -0.991123 -0.811683
19.055 0.993296 0.821772 0.928901 0.993838 0.641321 0.927117 0.199651 0.637639 -0.289988 0.194956 -0.709953 -0.294568 -0.959338 -0.713317
19.105 0.964126 0.725462 0.974447 0.965387 0.750638 0.97336 0.346475 0.747465 -0.140935 0.341979 -0.594483 -0.145675 -0.905195 -0.598327
19.155 0.912488 0.612245 0.997282 0.914436 0.842461 0.996918 0.485224 0.839872 0.0114023 0.481031 -0.465159 0.00661348 -0.829957 -0.469393
19.205 0.839583 0.484759 0.996876 0.842175 0.914651 0.997243 0.612665 0.912705 0.163474 0.608873 -0.324994 0.158748 -0.735376 -0.329519
19.255 0.747112 0.345977 0.973238 0.750287 0.965525 0.974327 0.725827 0.964267 0.311736 0.722525 -0.177255 0.307182 -0.623658 -0.181967
19.305 0.63723 0.199131 0.926918 0.640913 0.993897 0.928705 0.822074 0.993358 0.452733 0.819338 -0.0253858 0.448458 -0.497405 -0.0301729
19.355 0.512497 0.0476445 0.858997 0.516603 0.999107 0.861439 0.899163 0.999298 0.583179 0.897057 0.127075 0.579282 -0.35956 0.122324
19.405 0.37582 -0.104952 0.771056 0.380254 0.981032 0.774097 0.955297 0.981949 0.700034 0.95387 0.276575 0.696606 -0.213336 0.27197
19.455 0.230385 -0.255103 0.665146 0.235042 0.940094 0.668715 0.989167 0.941716 0.800575 0.988453 0.419629 0.797696 -0.0621395 0.415278
19.505 0.0795803 -0.399309 0.543735 0.0843532 0.877247 0.547748 0.999985 0.879536 0.882458 1 0.552904 0.880195 0.0905049 0.548907
19.555 -0.0730787 -0.534209 0.409652 -0.0683018 0.793956 0.414016 0.987498 0.796859 0.943775 0.988242 0.673293 0.942181 0.24104 0.669745
19.605 -0.224035 -0.656659 0.266022 -0.219365 0.692162 0.270635 0.951998 0.695611 0.983098 0.953453 0.777991 0.98221 0.385958 0.774974
19.655 -0.36977 -0.763805 0.116193 -0.365316 0.574237 0.120948 0.894311 0.578151 0.99951 0.896443 0.864558 0.999349 0.521881 0.862142
19.705 -0.506887 -0.853151 -0.0363449 -0.502753 0.44293 -0.0315587 0.815782 0.447218 0.992628 0.818542 0.930977 0.993197 0.645641 0.929218
19.755 -0.632191 -0.922615 -0.188035 -0.628473 0.301299 -0.18333 0.718241 0.305862 0.962613 0.721565 0.975699 0.963899 0.754355 0.974638
19.805 -0.742762 -0.970577 -0.335344 -0.739547 0.152647 -0.330828 0.603962 0.157379 0.910164 0.607772 0.997682 0.912137 0.845489 0.997345
19.855 -0.836023 -0.995919 -0.474837 -0.833386 0.000438103 -0.470617 0.475608 0.00522705 0.836504 0.479815 0.996414 0.839118 0.916918 0.996808
19.905 -0.909801 -0.998052 -0.603264 -0.907803 -0.151781 -0.599437 0.336169 -0.147046 0.743349 0.340675 0.971925 0.746543 0.966979 0.973041
19.955 -0.962375 -0.976924 -0.717632 -0.961063 -0.300464 -0.714288 0.188896 -0.295893 0.63287 0.193596 0.924785 0.63657 0.994504 0.926597
